TWEETID,TWEET,TIMESTAMP,AUTHOR,LAT,LONG,URL,inlon,inlat,inokc
336818749376167000,"RT @LisaRWhittle: For you, Oklahoma, and other hurting friends. ? http://t.co/5xAJYsdL2a",5/21/13 12:20,DebbieMaulsby,35.4931,-97.4591,http://instagram.com/p/ZkqacwqZRf/,TRUE,TRUE,TRUE
336812514107076000,Pray for Oklahoma... ?? ?? http://t.co/73ByfwLBQ8,5/21/13 11:55,ErikaRios2011,35.4931,-97.4591,http://instagram.com/p/ZkqS3PwbG9/,TRUE,TRUE,TRUE
336816483101462000,Feeling lucky to be alive right now.. I was a quarter mile away from the mile wide #tornado when it‰Û_ http://t.co/fcO5yx2Cpw,5/21/13 12:11,sierrabmusic,35.3956,-97.5969,http://instagram.com/p/Zkr-jLG9qu/,TRUE,TRUE,TRUE
336815683625181000,"Flag at half-staff in Moore. #oklahomastrong @ Moore, OK http://t.co/WBZztevyMS",5/21/13 12:08,alwaysmayamaya,35.2979,-97.4897,http://instagram.com/p/Zkr0anLpkT/,TRUE,TRUE,TRUE
336815371099205000,Another huge tornado swept though my city yesterday. All my people are okay but many families grieving‰Û_ http://t.co/lTBvummEEI,5/21/13 12:06,Morse_Brad,35.3343,-97.4769,http://instagram.com/p/ZkrFoKiAfG/,TRUE,TRUE,TRUE
336817505328828000,Even @kimkardashian knows about the tragedy that Oklahoma is going through.. Have hope #thenewshasspread http://t.co/mhEmbydrhw,5/21/13 12:15,Izabella_Blu,35.3956,-97.5969,http://instagram.com/p/ZksaDuu06j/,TRUE,TRUE,TRUE
336816545500127000,Constant & immediate prayers are needed people! Spread the word!!! #pray #prayforoklahoma #oklahoma http://t.co/WO8smUohJS,5/21/13 12:11,Mr_Archer_2,35.4676,-97.5164,http://instagram.com/p/ZksMnjsye-/,TRUE,TRUE,TRUE
336818790954311000,#wear #blue #for #Oklahoma <3 #silly #face (: http://t.co/8OmbLIg4N2,5/21/13 12:20,TonniDionn,35.4043,-97.0895,http://instagram.com/p/ZktPNWNnGu/,TRUE,TRUE,TRUE
336822640771751000,Today is definitely wear your #Oklahoma Pride Day! #PrayForMoore #Oklahoma http://t.co/VcuJRqQNP3,5/21/13 12:35,OKCYanni,35.3956,-97.5969,http://instagram.com/p/Zku-hTsCAA/,TRUE,TRUE,TRUE
336765302161432000,Try to help people who are in need #oklahoma #oklahomacity #ok #tornado #help http://t.co/rxww9VGdzR,5/21/13 8:47,Bosloh93,35.1912,-97.4413,http://instagram.com/p/ZkU6p9TXqx/,TRUE,TRUE,TRUE
336822617375907000,If anyone can take in an animal of a tornado victim PLEASE contact Amy Shrodes. This would be a‰Û_ http://t.co/a4aPuD1nvB,5/21/13 12:35,Bailey_Butler,35.3956,-97.5969,http://instagram.com/p/Zku7gBlYxY/,TRUE,TRUE,TRUE
336825099208515000,"Day 2: Feeding w/ the Salvation Army in Moore, OK @ The Home Depot http://t.co/48klVylwFV",5/21/13 12:45,pupuleKK,35.3178,-97.4973,http://instagram.com/p/Zkv7U1n2xI/,TRUE,TRUE,TRUE
336824916110356000,#pray #oklahoma http://t.co/eXoUw9EIG1,5/21/13 12:44,makeupbysparkle,35.4641,-97.3709,http://instagram.com/p/Zkv98fnsi3/,TRUE,TRUE,TRUE
336826962540650000,Yesterday's tornado destruction was devastating. I live in Moore & I was just waiting for it to come‰Û_ http://t.co/rsDdGSWezV,5/21/13 12:53,Imelda_O,35.3956,-97.5969,http://instagram.com/p/ZkvAjpN79M/,TRUE,TRUE,TRUE
336824346804903000,Its killing me Im not driving this in Moore right now. http://t.co/8npoTlmf7C,5/21/13 12:42,Chief_Mitchell,35.4931,-97.4591,http://instagram.com/p/ZkvzNlmv1w/,TRUE,TRUE,TRUE
336826977099075000,Is this what it will take to bring Oklahoma together? http://t.co/nQd2G6Thiw,5/21/13 12:53,TRILL_TR3,35.4931,-97.4591,http://instagram.com/p/Zkw-6KkG8D/,TRUE,TRUE,TRUE
336828867723526000,The before picture according to Ry before the #moore tornado hit. #pray4moore #okstorms http://t.co/4doGuqHmtt,5/21/13 13:00,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/Zkx1odSpzE/,TRUE,TRUE,TRUE
336827459729244000,soooo..not sure what to do now. has anyone dealt with this before? #moore #stupidtornado http://t.co/S5DLhMTFHp,5/21/13 12:54,seaofchange,35.3343,-97.4769,http://instagram.com/p/ZkxDOMrLZ-/,TRUE,TRUE,TRUE
336828998741000000,The news is seriously just rambling on about useless stuff. We know we got messed up in a tornado. Can‰Û_ http://t.co/W8n0uYcDon,5/21/13 13:01,freekonwheelz1,35.5525,-97.5348,http://instagram.com/p/Zkxs0_wg_5/,TRUE,TRUE,TRUE
336829023495794000,Love my home.  #prayforoklahoma #moore http://t.co/YGw31uIF1A,5/21/13 13:01,recentlytheblog,35.3956,-97.5969,http://instagram.com/p/ZkxxfAI0Zp/,TRUE,TRUE,TRUE
336773075129466000,Just Thankful the North Side  of #Moore Wasn't Hit #prayforoklahoma http://t.co/St7nfhXeaH,5/21/13 9:18,monica479,35.4931,-97.4591,http://instagram.com/p/ZkYbgaMNk5/,TRUE,TRUE,TRUE
336772373476954000,Here's how you can help \You can support #Moore response & other disasters by txting REDCROSS to 90999‰Û_ http://t.co/QAEJB8DcyU,5/21/13 9:16,mseidenkoco5,35.4931,-97.4591,http://instagram.com/p/ZkYJODDlQU/,TRUE,TRUE,TRUE
336830684419194000,I feel like even the #skies are mourning for #moore #oklahoma #storms http://t.co/ebvSuBaiHN,5/21/13 13:07,HastyWords,35.4931,-97.4591,http://instagram.com/p/Zkynrhr8au/,TRUE,TRUE,TRUE
336773624939835000,#MOORE #OK http://t.co/sfcrXlKVmk,5/21/13 9:21,ChaunceyJulius,35.3956,-97.5969,http://instagram.com/p/ZkYp4nEOdu/,TRUE,TRUE,TRUE
336833211613188000,This is where the tornado was when I picked my kids up from daycare. As soon as I heard there was a‰Û_ http://t.co/Nhx0d1vojH,5/21/13 13:17,JanaD333,35.3343,-97.4769,http://instagram.com/p/ZkzcXkhQrR/,TRUE,TRUE,TRUE
336832568018210000,#prayforoklahoma #moore #mooreok #oklahoma #tornado http://t.co/3EfAbLcppU,5/21/13 13:15,Shelbyyboen,35.4931,-97.4591,http://instagram.com/p/Zkzf_AzYh1/,TRUE,TRUE,TRUE
336971067048476000,"RT @btharp98: Survivor man ! @ Moore, Okla http://t.co/2cZ3NEUw8e",5/21/13 22:25,MrSalmon1984,35.4931,-97.4591,http://instagram.com/p/ZkzVocCamL/,TRUE,TRUE,TRUE
336832313004548000,#important #life #rubble #debris #oklahoma #pray #prayforoklahoma #moore #mooreok #hope #faith #tornado http://t.co/18QralLLfz,5/21/13 13:14,Shelbyyboen,35.4931,-97.4591,http://instagram.com/p/ZkzVWcTYhm/,TRUE,TRUE,TRUE
336999703310917000,Still Keeping Calm. #Moore #PrayForOklahoma #Oklahoma #TheChive #KCCO http://t.co/GsNKgoF1A8,5/22/13 0:19,caseyhedrick,35.5224,-97.7602,http://instagram.com/p/Zl_a7ovJtQ/,TRUE,TRUE,TRUE
336998605632176000,#pray4ok #oklahoma http://t.co/Ep5XwDlvr3,5/22/13 0:15,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl_BCtx4J3/,TRUE,TRUE,TRUE
337016405117505000,"RT @EmilyB: For an opportunity to donate to those who suffered loss in the recent tornados in Moore, OK & be able‰Û_ http://t.co/qNc1nGh9qc",5/22/13 1:25,YolandaWilliam9,35.4931,-97.4591,http://instagram.com/p/Zl_Ex1nz8f/,TRUE,TRUE,TRUE
336999997956579000,#okwx #oklahoma #moore #tornado http://t.co/v9E3F3kSW0,5/22/13 0:20,lazuni,35.4931,-97.4591,http://instagram.com/p/Zl_qY1i8DU/,TRUE,TRUE,TRUE
336999192344002000,God Bless Oklahoma #oklahoma  #oklahomasky #clouds http://t.co/0JWQJw6B2D,5/22/13 0:17,wickedragdoll66,35.4931,-97.4591,http://instagram.com/p/Zl_TQri_D9/,TRUE,TRUE,TRUE
336998465655676000,Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 0:14,EskimoSno,35.1912,-97.4413,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
337000187753021000,RT @EskimoSno: Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 0:21,JordanMeyer2013,35.3235,-97.5123,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
337002343109361000,RT @EskimoSno: Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 0:29,SnowConeGuy,35.1912,-97.4413,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
337006690723573000,RT @EskimoSno: Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 0:47,LoganLockhart,35.1912,-97.4413,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
337020541288456000,RT @EskimoSno: Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 1:42,GuthrieManning1,35.1912,-97.4413,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
337044120063311000,RT @EskimoSno: Wednesday May 22nd all Norman eskimosno locations will be donating 100% of their profits to the‰Û_ http://t.co/Wr7rTd6uXT,5/22/13 3:15,sandella63,35.1912,-97.4413,http://instagram.com/p/Zl-1DfqXv3/,TRUE,TRUE,TRUE
336998278187065000,"Found in the rubble in Moore, it's so true #oklahomastrong http://t.co/Mjccgy5WTj",5/22/13 0:13,Okcsfinest17,35.4931,-97.4591,http://instagram.com/p/Zl-7vxCtmy/,TRUE,TRUE,TRUE
336997182777487000,#pray4ok #oklahoma http://t.co/6ZXfM4U8GN,5/22/13 0:09,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-bo-R4JR/,TRUE,TRUE,TRUE
336997298578022000,"Scary post-tornado sky... @ Moore, Ok http://t.co/LAr9dBNWJa",5/22/13 0:09,kdamp,35.3235,-97.4959,http://instagram.com/p/Zl-fXLB8gK/,TRUE,TRUE,TRUE
336997657673351000,#pray4ok #oklahoma http://t.co/CNYgVRTTFO,5/22/13 0:11,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-k39x4Je/,TRUE,TRUE,TRUE
336997877261955000,#pray4ok #oklahoma http://t.co/gy87zj0XeZ,5/22/13 0:12,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-vm4x4Js/,TRUE,TRUE,TRUE
336998597629460000,This is a pic of the tornado as we turned south on to Sunnylane from SE 4th in Moore. Glad shalynole‰Û_ http://t.co/wCnqJuUYqD,5/22/13 0:15,DJDiverseMusic,35.4931,-97.4591,http://instagram.com/p/Zl-wy9BiKy/,TRUE,TRUE,TRUE
336976881666633000,RT @staceywaceyOKC: 100% of proceeds go to tornado relief! Thx @thevintagepearl!! #oklahoma #moore http://t.co/1W8HsDsL1n,5/21/13 22:48,Melisuh,35.6528,-97.4781,http://instagram.com/p/Zl0_56whOS/,TRUE,TRUE,TRUE
336975906147008000,Oh...gotta love my Uncle Jimmy...glad he is safe!! And still has a sense of humor! #tornado #oklahoma http://t.co/Eg7mRD0U0N,5/21/13 22:44,vccole410,35.4931,-97.4591,http://instagram.com/p/Zl0alyDDNb/,TRUE,TRUE,TRUE
336974846539988000,Come to frequency_nightclub in downtown OKC to drop off any donations for the Moore Tornado Victims -‰Û_ http://t.co/ELvIR5qgoX,5/21/13 22:40,DJDaVeNTreAguE,35.4661,-97.5087,http://instagram.com/p/Zl0AnEA_i2/,TRUE,TRUE,TRUE
336983569769586000,A dog who survived the tornado in the backyard waits at the driveway for his family. #prayforoklahoma http://t.co/PNEsOwARIY,5/21/13 23:15,tjkitchens,35.4931,-97.4591,http://instagram.com/p/Zl0LvpqqCa/,TRUE,TRUE,TRUE
336977081420365000,"Getting started on my 4th semi, proud to be an #oklahoma n #goodjoboklahoma #prayforoklahoma @ KWTV‰Û_ http://t.co/o4qTXHCmd3",5/21/13 22:49,Manzano405,35.5483,-97.4967,http://instagram.com/p/Zl0SX1tDgX/,TRUE,TRUE,TRUE
336974999959265000,Offering free childcare when possible for tornado victims. Email me at cassieneahring@mail.com. Thanks! http://t.co/Z1q8l4VoeV,5/21/13 22:41,gingercass,35.4931,-97.4591,http://instagram.com/p/Zl0WYdRfMz/,TRUE,TRUE,TRUE
336976808681549000,Powerful. #Moore #Oklahoma #ThunderUp #RiseTogether http://t.co/qMS8HSx8io,5/21/13 22:48,OKCYanni,35.3956,-97.5969,http://instagram.com/p/Zl1FJAMCEc/,TRUE,TRUE,TRUE
336980603301928000,Nice try tornado. Cheers. Can't keep us down though. #PrayForOklahoma #OklahomaStrong http://t.co/sSd2iRQX4B,5/21/13 23:03,k_meese,35.1912,-97.4413,http://instagram.com/p/Zl1pqaBn5K/,TRUE,TRUE,TRUE
336980314230509000,"Oklahoma is funny like that. Earlier today we feared more horrible weather, now clear blue skies and‰Û_ http://t.co/F0zfRpbheC",5/21/13 23:02,TheVintageDoll,35.4931,-97.4591,http://instagram.com/p/Zl2iqmwqIM/,TRUE,TRUE,TRUE
336980065101422000,100s show up to help out. That's just what WE do! OKlahoma baby! http://t.co/qApjM4KG4P,5/21/13 23:01,EOdunze,35.4931,-97.4591,http://instagram.com/p/Zl2Uf_yJW2/,TRUE,TRUE,TRUE
336982852950441000,"Everyone love eskimosno snocones, and tomorrow all proceeds go to tornado relief! What a wonderful‰Û_ http://t.co/ywN3ZAek5l",5/21/13 23:12,hayley_stjohn,35.1912,-97.4413,http://instagram.com/p/Zl315bJDBe/,TRUE,TRUE,TRUE
336983117845897000,Llama hoof prints in the red earth. Baby sized and momma sized. #oklahoma #lazyw #animals http://t.co/qJ6TPd1qyq,5/21/13 23:13,thelazyw,35.4813,-97.265,http://instagram.com/p/Zl329DOZnz/,TRUE,TRUE,TRUE
336982886404222000,Debris near 134th and Sooner Road from the #Moore tornado. Unbelievable. http://t.co/5GQSQufBiG,5/21/13 23:12,EmmaDVelez,35.4931,-97.4591,http://instagram.com/p/Zl33aeNlH7/,TRUE,TRUE,TRUE
336981998956589000,People bringing supplies and getting organized to help those in Moore. journeychurchtv http://t.co/m8MHs3QoQ3,5/21/13 23:09,Colin_You_Out,35.1912,-97.4413,http://instagram.com/p/Zl3dXtOBvd/,TRUE,TRUE,TRUE
336982267228463000,So much water loaded up as we drove it into Moore. journeychurchtv we can use more food and Gatorade! http://t.co/GPoGj1XD8z,5/21/13 23:10,Colin_You_Out,35.1912,-97.4413,http://instagram.com/p/Zl3lTvuBvv/,TRUE,TRUE,TRUE
336981630361153000,"Drinking local bc 100% goes to tornado survivors. AGE water, bc my company sent 500 cases of water to‰Û_ http://t.co/UwsEBnARvz",5/21/13 23:07,MyJRNY,35.4793,-97.5213,http://instagram.com/p/Zl3NFRvHMI/,TRUE,TRUE,TRUE
336981936104935000,"In a bad time, a little humor never hurt anyone!  Love this guys shirt! #TheD #oklahoma‰Û_ http://t.co/TUojUVLGD9",5/21/13 23:08,sol_v,35.4931,-97.4591,http://instagram.com/p/Zl3OhSugjQ/,TRUE,TRUE,TRUE
336982866342838000,A girl in Moore lost her home and is due to have a baby tomorrow. clairewestbrook @reesewulf tallygirl‰Û_ http://t.co/8ioWasr7gJ,5/21/13 23:12,ColtWestbrook,35.3956,-97.5969,http://instagram.com/p/Zl3sH5DD2w/,TRUE,TRUE,TRUE
336985218126839000,For all them cloudy days lately this is for Oklahoma! ?? http://t.co/lwHiwMXIMH,5/21/13 23:21,JermTheBeast88,35.4893,-97.5095,http://instagram.com/p/Zl44NUCPAw/,TRUE,TRUE,TRUE
336985172329250000,"You can help. #AmericanRedCross text ""RedCross"" to 90999. #Oklahoma #PrayForOklahoma http://t.co/7rJVsVRTvB",5/21/13 23:21,caseyhedrick,35.5224,-97.7602,http://instagram.com/p/Zl4asBPJkZ/,TRUE,TRUE,TRUE
336983700782850000,Look me up on Facebook to see the album of tornado dogs that we will post soon! Helping them adjust‰Û_ http://t.co/2jMMI7zt7d,5/21/13 23:15,k_c_stauffer,35.4931,-97.4591,http://instagram.com/p/Zl4D-iRmBV/,TRUE,TRUE,TRUE
337534607182405000,"RT @katiehayesluke: A truck pulling a trailer full of bottled water drives to Moore, OK on I35. #OKCbound http://t.co/K3N5nlyqnq",5/23/13 11:44,audreydodgen,35.4931,-97.4591,http://instagram.com/p/Zl4I4iP31Y/,TRUE,TRUE,TRUE
336984542386716000,All 4 OKC leagues have joined forces to raise money for Moore. Please visit‰Û_ http://t.co/T0fX4GNz3x,5/21/13 23:19,BuxomBella,35.4931,-97.4591,http://instagram.com/p/Zl4k6Nuxsy/,TRUE,TRUE,TRUE
337030180612739000,RT @critical_sass: Help #rollerderby help #oklahoma! Find out how to donate at http://t.co/3SQH6gP65D http://t.co/3525sGBjEX,5/22/13 2:20,Rachboxxx,35.3956,-97.5969,http://instagram.com/p/Zl4k6Nuxsy/,TRUE,TRUE,TRUE
337028731786899000,RT @samanthalamb: Oklahoma is my home & inspiration... 100% of proceeds from this weeks art sales will go too relief‰Û_ http://t.co/0HlS7vHlO6,5/22/13 2:14,doodledoodOKC,35.6532,-97.4815,http://instagram.com/p/Zl4SrTK-Qo/,TRUE,TRUE,TRUE
337241340893069000,RT @samanthalamb: Oklahoma is my home & inspiration... 100% of proceeds from this weeks art sales will go too relief‰Û_ http://t.co/0HlS7vHlO6,5/22/13 16:19,wedgepizza,35.3956,-97.5969,http://instagram.com/p/Zl4SrTK-Qo/,TRUE,TRUE,TRUE
336987374313684000,Crazy how disasters bring people together #DisasterRelief #MemorialRoad #ChurchOfChrist #Tornado‰Û_ http://t.co/4j7WPgXOvR,5/21/13 23:30,mr_mister20,35.6532,-97.4815,http://instagram.com/p/Zl4zdFkiHz/,TRUE,TRUE,TRUE
336986451092836000,Bags packed. Headed to Moore. @ Will Rogers Air National Guard Base http://t.co/EAtWpXUwhJ,5/21/13 23:26,BrookelynnRae,35.4082,-97.6088,http://instagram.com/p/Zl5XkCB1Th/,TRUE,TRUE,TRUE
336987918893715000,If you would like to help in #Moore tomorrow this is how you can! #prayformoore http://t.co/eZ2zZxxx8u,5/21/13 23:32,MTTruelove,35.3343,-97.4769,http://instagram.com/p/Zl6FMnPBuk/,TRUE,TRUE,TRUE
336992025507414000,Besties *mwah* love you dude. #bffs #acting #actors #filming #onset @ Oklahoma State Fair Park http://t.co/g4ZaUUJmXS,5/21/13 23:48,torilaneross,35.4737,-97.5726,http://instagram.com/p/Zl76NQM1At/,TRUE,TRUE,TRUE
336990462529380000,Come to Eskimo Sno tomorrow and do your part and get a snow cone! All profits will go to tornado‰Û_ http://t.co/CwiAPLKgoy,5/21/13 23:42,rach_borg,35.1912,-97.4413,http://instagram.com/p/Zl7Aq0qsW_/,TRUE,TRUE,TRUE
336990707808096000,#weareone #oklahoma #strong http://t.co/ikbnAUe4su,5/21/13 23:43,Trixies405,35.4931,-97.4591,http://instagram.com/p/Zl7c35SMDk/,TRUE,TRUE,TRUE
336991078551015000,Houses at the edge of the housing edition. #pray4ok #oklahoma http://t.co/6In0KdZ6je,5/21/13 23:45,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl7mHBR4E6/,TRUE,TRUE,TRUE
336991186571100000,"Margarita, Oklahoma style. #oklahomalife @ 3 Tequilas Mexican Grill And Cantina http://t.co/Ptghk65Ym7",5/21/13 23:45,BrittanyRaeann,35.6515,-97.4823,http://instagram.com/p/Zl7rg2yEYr/,TRUE,TRUE,TRUE
336990779677483000,Walking towards a housing edition where my buddy's grandparents live. #pray4ok #oklahoma http://t.co/tTsXgJ2rER,5/21/13 23:43,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl7SsjR4Ej/,TRUE,TRUE,TRUE
336992786320588000,2 load of the day! We will be delivering to Shawnee high school and other rural areas maÌ±ana! #shawnee‰Û_ http://t.co/Js4gtkMRgr,5/21/13 23:51,sauvemente3,35.4666,-97.5099,http://instagram.com/p/Zl7ZGrtPp7/,TRUE,TRUE,TRUE
336991915453079000,#pray4ok #oklahoma http://t.co/RyNfHN9cZF,5/21/13 23:48,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl8CIvx4Fp/,TRUE,TRUE,TRUE
336994110944718000,The willingness and support of volunteers in Moore is really overwhelming. So proud to call these‰Û_ http://t.co/91KIT2rT4r,5/21/13 23:57,caseycarlton,35.6827,-97.5752,http://instagram.com/p/Zl8i9xQa_U/,TRUE,TRUE,TRUE
337000000000000000,gallamorewest's photo http://t.co/J7NnuomFIm #relief #support #tornado #moore #oklahoma,5/22/13 1:03,VintageMindedM,35.4931,-97.4591,http://instagram.com/p/Zl8rhPqI-c/,TRUE,TRUE,TRUE
336996444089237000,Spent the afternoon in Norman at the Journey Church sorting thousands of toiletries with HUNDREDS of‰Û_ http://t.co/J1Z1dWDzas,5/22/13 0:06,rachaelreally,35.4931,-97.4591,http://instagram.com/p/Zl94_yrxGJ/,TRUE,TRUE,TRUE
337019864105500000,"On the plains of Oklahoma, with a windshield sunset in your eyes like a watercolored painted sky... http://t.co/I2nJ319spG",5/22/13 1:39,AbbyWestbrook,35.1912,-97.4413,http://instagram.com/p/Zl9AyxrvAh/,TRUE,TRUE,TRUE
336994597077123000,"Burke Administrative Services is honored to call SWOKC/Moore, OK our home. This community pulls‰Û_ http://t.co/6bJxDcnDS0",5/21/13 23:59,burkeadm,35.4931,-97.4591,http://instagram.com/p/Zl9JVTzRbD/,TRUE,TRUE,TRUE
336919456733360000,100% proceeds go to tornado relief. Orders yours today @theokaysee. http://t.co/2HT1qRsDDf. http://t.co/PdMPtajpqu,5/21/13 19:00,ashleydsellers,35.6532,-97.4815,http://instagram.com/p/Zla_aFEaql/,TRUE,TRUE,TRUE
336951954846654000,RT @ashleydsellers: 100% proceeds go to tornado relief. Orders yours today @theokaysee. http://t.co/2HT1qRsDDf. http://t.co/PdMPtajpqu,5/21/13 21:09,Pandabeara,35.4931,-97.4591,http://instagram.com/p/Zla_aFEaql/,TRUE,TRUE,TRUE
336919084048478000,Shirts to help raise money for those affected in Moore and other areas. Proceeds go to Redcross‰Û_ http://t.co/CfR91E740c,5/21/13 18:59,bevill_austin,35.5224,-97.7602,http://instagram.com/p/Zla294Ia19/,TRUE,TRUE,TRUE
336920684934598000,RT @bevill_austin: Shirts to help raise money for those affected in Moore and other areas. Proceeds go to Redcross‰Û_ http://t.co/CfR91E740c,5/21/13 19:05,westonbittle,35.5067,-97.7625,http://instagram.com/p/Zla294Ia19/,TRUE,TRUE,TRUE
337352834569867000,RT @bevill_austin: Shirts to help raise money for those affected in Moore and other areas. Proceeds go to Redcross‰Û_ http://t.co/CfR91E740c,5/22/13 23:42,KoryJamesON,35.5224,-97.7602,http://instagram.com/p/Zla294Ia19/,TRUE,TRUE,TRUE
336918149012262000,It has been so incredible to see the outpouring of love and support coming from within Oklahoma and‰Û_ http://t.co/RvNpGKtaZL,5/21/13 18:55,PrestonTay,35.4931,-97.4591,http://instagram.com/p/ZlaIE0HQtQ/,TRUE,TRUE,TRUE
336860960755163000,Feeling lucky this morning and thinking of everyone in Moore. Having a new baby makes these events‰Û_ http://t.co/odqKmjoXOl,5/21/13 15:08,theniceblog,35.6532,-97.4815,http://instagram.com/p/ZlAPvSOhlJ/,TRUE,TRUE,TRUE
336917948679745000,Even my cat is praying for Oklahoma! #prayforok #prayformoore #cats #catsofinstagram http://t.co/PzD0cnEsor,5/21/13 18:54,DakotaHoward91,35.3956,-97.5969,http://instagram.com/p/ZlaQ__pzhm/,TRUE,TRUE,TRUE
336919493605482000,Centro de Ayuda para nuestra gente hispana en Moore listo para servir. Recuerden que estamos en‰Û_ http://t.co/S09pLy0hl8,5/21/13 19:00,PastorFelixC,35.6532,-97.4815,http://instagram.com/p/ZlaqmShESq/,TRUE,TRUE,TRUE
336921335265632000,#Oklahoma Republic shirts have been reprinted and restocked in both the retail/online store. http://t.co/C5YIYireDt,5/21/13 19:08,BigfootRetail,35.1912,-97.4413,http://instagram.com/p/Zlar-xyLc7/,TRUE,TRUE,TRUE
336917953742262000,"Just took this driving through Moore, OK. Those used to be houses. @ Warren Theatre http://t.co/vJEcEreLh9",5/21/13 18:54,gosteffects,35.329,-97.4929,http://instagram.com/p/ZlaRIJo-ML/,TRUE,TRUE,TRUE
336918809728385000,This is a disaster. Prayers for everyone in Moore. Very happy my family made it out alive. http://t.co/XeoxZ3LW0O,5/21/13 18:57,BroookWilliams,35.6532,-97.4815,http://instagram.com/p/ZlatBVO4IL/,TRUE,TRUE,TRUE
336924223635329000,Right from the Warren Theater. Man I love Moore! Cant wait to go back and help my fello Okies!‰Û_ http://t.co/eovNvF3dHc,5/21/13 19:19,fliernate,35.3343,-97.4769,http://instagram.com/p/Zlb8XCTS5D/,TRUE,TRUE,TRUE
336863658636349000,"Buying supplies to bring to Moore,OK. Headed to The Gate Church to distribute... @ Target http://t.co/qzPQkTMmYX",5/21/13 15:18,DeeJayKutz,35.556,-97.64,http://instagram.com/p/ZlBan0kt4d/,TRUE,TRUE,TRUE
336930816846360000,tanks for Oklahoma!! http://t.co/aIkQZXXshx,5/21/13 19:45,kylie_ep,35.4931,-97.4591,http://instagram.com/p/Zlboj5CSd4/,TRUE,TRUE,TRUE
336920054207746000,Reunited!!! #moore http://t.co/mEARcqwJAS,5/21/13 19:02,designcrush,35.3956,-97.5969,http://instagram.com/p/ZlbWs4vm0P/,TRUE,TRUE,TRUE
336924376219938000,"""So the people of Moore should know that their country will remain on the ground, there for them,‰Û_ http://t.co/N3uRNXQi5M",5/21/13 19:20,S_Hoss,35.6532,-97.4815,http://instagram.com/p/ZlcdH1Jylb/,TRUE,TRUE,TRUE
336930399525666000,RT @samantharonson: My ? goes out to Oklahoma. http://t.co/rHTIvEQsRS,5/21/13 19:44,Misses_SAM,35.4498,-97.4415,http://instagram.com/p/ZlcIGCizC5/,TRUE,TRUE,TRUE
337074475386417000,RT @samantharonson: My ? goes out to Oklahoma. http://t.co/rHTIvEQsRS,5/22/13 5:16,JennyThabo111,35.4931,-97.4591,http://instagram.com/p/ZlcIGCizC5/,TRUE,TRUE,TRUE
336864758626140000,Spread the word!!! #helpMoore #pray #prayforoklahoma #oklahoma #moore http://t.co/HMN0SsxmGT,5/21/13 15:23,Mr_Archer_2,35.4676,-97.5164,http://instagram.com/p/ZlCKREMyTS/,TRUE,TRUE,TRUE
336923134135508000,Donating $1 million to help to aid victims in the Oklahoma tornadoes. Another reason why KD is the‰Û_ http://t.co/2lJ1dnlwlz,5/21/13 19:15,daltonsavage3,35.1912,-97.4413,http://instagram.com/p/ZlclCNtvAE/,TRUE,TRUE,TRUE
336891153565761000,RT @TedStryker: Easy to donate and support those in Oklahoma.  Text REDCROSS to 90999 . http://t.co/oaVaiGYwtD,5/21/13 17:08,Dax_K,35.4931,-97.4591,http://instagram.com/p/ZlCmKuts8P/,TRUE,TRUE,TRUE
336923337806725000,For all of you that don't know this is what hit Moore. #oklahomastrong #home http://t.co/FkWbllXJrA,5/21/13 19:15,AaronP022,35.1912,-97.4413,http://instagram.com/p/Zlcw1Hkg0s/,TRUE,TRUE,TRUE
336924821885710000,@helloapparel has made this cute tank to help support Oklahoma. http://t.co/5avgFaF8Q9,5/21/13 19:21,theniceblog,35.6532,-97.4815,http://instagram.com/p/ZldeVeOhs4/,TRUE,TRUE,TRUE
