tweetid,tweet,timestamp,author,lat,lon,url,imgurl
3369911865711,"Margarita, Oklahoma style. #oklahomalife @ 3 Tequilas Mexican Grill And Cantina http://t.co/Ptghk65Ym7",5/21/2013 23:45:00,BrittanyRaeann,35.6515,-97.4823,http://instagram.com/p/Zl7rg2yEYr/,http://distilleryimage11.ak.instagram.com/7cfc05b0c27011e2855922000a9e0723_7.jpg
3369907796774829,Walking towards a housing edition where my buddy's grandparents live. #pray4ok #oklahoma http://t.co/tTsXgJ2rER,5/21/2013 23:43:00,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl7SsjR4Ej/,http://distilleryimage3.ak.instagram.com/03ce8c1cc27011e2b77322000a1f8db4_7.jpg
336991915453079,#pray4ok #oklahoma http://t.co/RyNfHN9cZF,5/21/2013 23:48:00,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl8CIvx4Fp/,http://distilleryimage9.ak.instagram.com/eb729b4ec27011e2aeca22000a9f18e5_7.jpg
337,gallamorewest's photo http://t.co/J7NnuomFIm #relief #support #tornado #moore #oklahoma,5/22/2013 1:03:00,VintageMindedM,35.4931,-97.4591,http://instagram.com/p/Zl8rhPqI-c/,http://distilleryimage8.ak.instagram.com/b583c50cc27111e2b78a22000a9f193c_7.jpg
3370198641055,"On the plains of Oklahoma, with a windshield sunset in your eyes like a watercolored painted sky... http://t.co/I2nJ319spG",5/22/2013 1:39:00,AbbyWestbrook,35.1912,-97.4413,http://instagram.com/p/Zl9AyxrvAh/,http://distilleryimage9.ak.instagram.com/1d643bdec27211e29cc222000a9f38cc_7.jpg
33691945673336,100% proceeds go to tornado relief. Orders yours today @theokaysee. http://t.co/2HT1qRsDDf. http://t.co/PdMPtajpqu,5/21/2013 19:00:00,ashleydsellers,35.6532,-97.4815,http://instagram.com/p/Zla_aFEaql/,http://distilleryimage9.ak.instagram.com/959cbbf0c24811e28d0622000a9e13b7_7.jpg
336917948679745,Even my cat is praying for Oklahoma! #prayforok #prayformoore #cats #catsofinstagram http://t.co/PzD0cnEsor,5/21/2013 18:54:00,DakotaHoward91,35.3956,-97.5969,http://instagram.com/p/ZlaQ__pzhm/,http://distilleryimage6.ak.instagram.com/b30544a6c24711e28f8322000a9f18ae_7.jpg
336921335265632,#Oklahoma Republic shirts have been reprinted and restocked in both the retail/online store. http://t.co/C5YIYireDt,5/21/2013 19:08:00,BigfootRetail,35.1912,-97.4413,http://instagram.com/p/Zlar-xyLc7/,http://distilleryimage3.ak.instagram.com/36c33b9ac24811e2aae322000a1f9858_7.jpg
336917953742262,"Just took this driving through Moore, OK. Those used to be houses. @ Warren Theatre http://t.co/vJEcEreLh9",5/21/2013 18:54:00,gosteffects,35.329,-97.4929,http://instagram.com/p/ZlaRIJo-ML/,http://distilleryimage7.ak.instagram.com/b3a4ff96c24711e2bf4822000a1ddbe2_7.jpg
336918809728385,This is a disaster. Prayers for everyone in Moore. Very happy my family made it out alive. http://t.co/XeoxZ3LW0O,5/21/2013 18:57:00,BroookWilliams,35.6532,-97.4815,http://instagram.com/p/ZlatBVO4IL/,http://distilleryimage7.ak.instagram.com/3bd746bcc24811e2b22122000a1fc95b_7.jpg
336863658636349,"Buying supplies to bring to Moore,OK. Headed to The Gate Church to distribute... @ Target http://t.co/qzPQkTMmYX",5/21/2013 15:18:00,DeeJayKutz,35.556,-97.64,http://instagram.com/p/ZlBan0kt4d/,http://distilleryimage1.ak.instagram.com/5d81cbc6c22911e2ad7a22000a9f3090_7.jpg
33693081684636,tanks for Oklahoma!! http://t.co/aIkQZXXshx,5/21/2013 19:45:00,kylie_ep,35.4931,-97.4591,http://instagram.com/p/Zlboj5CSd4/,http://distilleryimage8.ak.instagram.com/5e915b24c24911e293fe22000a1fcb64_7.jpg
336920054207746,Reunited!!! #moore http://t.co/mEARcqwJAS,5/21/2013 19:02:00,designcrush,35.3956,-97.5969,http://instagram.com/p/ZlbWs4vm0P/,http://distilleryimage3.ak.instagram.com/075d498ac24911e2b6c722000a9d0edd_7.jpg
33686475862614,Spread the word!!! #helpMoore #pray #prayforoklahoma #oklahoma #moore http://t.co/HMN0SsxmGT,5/21/2013 15:23:00,Mr_Archer_2,35.4676,-97.5164,http://instagram.com/p/ZlCKREMyTS/,http://distilleryimage2.ak.instagram.com/4625e8f8c22a11e283d722000a1f99fc_7.jpg
336923337806725,For all of you that don't know this is what hit Moore. #oklahomastrong #home http://t.co/FkWbllXJrA,5/21/2013 19:15:00,AaronP022,35.1912,-97.4413,http://instagram.com/p/Zlcw1Hkg0s/,http://distilleryimage8.ak.instagram.com/bf716b54c24a11e2adbf22000aaa04d4_7.jpg
33692482188571,@helloapparel has made this cute tank to help support Oklahoma. http://t.co/5avgFaF8Q9,5/21/2013 19:21:00,theniceblog,35.6532,-97.4815,http://instagram.com/p/ZldeVeOhs4/,http://distilleryimage4.ak.instagram.com/9da266e4c24b11e2a19522000a9f126b_7.jpg
336924019045576,I've lost count of how many times I've almost cried today. #moore http://t.co/ds9gTeIBhN,5/21/2013 19:18:00,designcrush,35.3956,-97.5969,http://instagram.com/p/ZldGpiPm27/,http://distilleryimage11.ak.instagram.com/29fb3c7ac24b11e2bcaf22000a1fbcb3_7.jpg
33692524521259,"Enough said.  #nbcnews #nbcnewspics #mooreok #tornado @nbcnews #oklahoma #moore @ Moore, Oklahoma http://t.co/v9jHbMPECS",5/21/2013 19:23:00,rayfarmer_,35.3317,-97.4947,http://instagram.com/p/ZldNM9MafK/,http://distilleryimage10.ak.instagram.com/49fb844ec24b11e2a0b722000ae911ee_7.jpg
336931822007111,"#PrayforOklahoma @ Moore, Oklahoma http://t.co/6ctirUPRmz",5/21/2013 19:49:00,linzamac,35.4931,-97.4591,http://instagram.com/p/ZldNM9MafK/,http://distilleryimage10.ak.instagram.com/49fb844ec24b11e2a0b722000ae911ee_7.jpg
336926902671523,"#prayforoklahoma @ Moore, Ok http://t.co/138ledYwwm",5/21/2013 19:30:00,dylancargill,35.3235,-97.4961,http://instagram.com/p/ZleZ-hN5mA/,http://distilleryimage8.ak.instagram.com/c0da5d64c24c11e2948e22000a1f9d45_7.jpg
336927700105191,I love Oklahoma. http://t.co/jbExUfBw5b,5/21/2013 19:33:00,dude92ster,35.1912,-97.4413,http://instagram.com/p/ZlezjNjvN3/,http://distilleryimage11.ak.instagram.com/3db8e210c24d11e2829522000a1fa769_7.jpg
336871385655803,I'm in the clear...but I'm screwed in t-minus 1hr. #weather #oklahoma #tornado #storm http://t.co/2QEf4hGB7t,5/21/2013 15:49:00,Jibletz,35.4931,-97.4591,http://instagram.com/p/ZlFJtargzk/,http://distilleryimage0.ak.instagram.com/ecec96acc22d11e2aaec22000a1faf7c_7.jpg
336871835918561,Strategy Meeting for disaster relief in Moore. http://t.co/X9RGn0zWwz,5/21/2013 15:51:00,ChrisBennettAN,35.1912,-97.4413,http://instagram.com/p/ZlFZoCFvv5/,http://distilleryimage5.ak.instagram.com/3aa20e90c22e11e2892122000a9f13f9_7.jpg
336930191844708,Just trying to get home. #moore http://t.co/bF2ovuR56u,5/21/2013 19:43:00,chriswomack,35.3343,-97.4769,http://instagram.com/p/ZlfzP-BbqK/,http://distilleryimage10.ak.instagram.com/74c07fcec24e11e2975a22000a1fd171_7.jpg
336931741216428,"A tornado flew around my room before you came, excuse the mess it made... http://t.co/pLPJovHfhC",5/21/2013 19:49:00,ChillingChase,35.3343,-97.4769,http://instagram.com/p/ZlgpWaEbGo/,http://distilleryimage8.ak.instagram.com/7cea4d46c24f11e2bf8022000a1fbe54_7.jpg
336873768297328,Tornado timeline. Sirens went off at 2:50. We were minutes from being in tornado path #moore #okc http://t.co/ALJMYirhmQ,5/21/2013 15:58:00,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/ZlGUNZSp3h/,http://distilleryimage9.ak.instagram.com/58b20254c22f11e29e1622000a9d0ec7_7.jpg
336874003786518,The front of The Norman Transcript. Clean design and original art. http://t.co/VR0MlAuXDe,5/21/2013 15:59:00,BryScottD,35.1912,-97.4413,http://instagram.com/p/ZlGVz_tI69/,http://distilleryimage9.ak.instagram.com/6084f2c0c22f11e298b222000aa80313_7.jpg
337,"My street in Moore, OK. http://t.co/elCHCaS6JQ",5/21/2013 16:12:00,jonfisher,35.4931,-97.4591,http://instagram.com/p/ZlH0MZQJXa/,http://distilleryimage10.ak.instagram.com/2d5e7b8ac23111e2921422000a1fb704_7.jpg
336877115507105,Devastation @ Moore Ok http://t.co/twgyDMpZS7,5/21/2013 16:12:00,leanna_mom23,35.3709,-97.5085,http://instagram.com/p/ZlHlOfAgIU/,http://distilleryimage4.ak.instagram.com/e448ec5ac23011e2a96422000a1fbc12_7.jpg
336934706979422,"Found in a parking lot in Moore, OK. http://t.co/oiqbZyUlgn",5/21/2013 20:01:00,TheTomNix,35.4931,-97.4591,http://instagram.com/p/ZliBqPNv_3/,http://distilleryimage11.ak.instagram.com/2c1ebdb4c25111e2bf8b22000a1fb004_7.jpg
336947839219425,#oklahoma #tornado #okwx #redcross #volunteer http://t.co/wBqW3NjegI,5/21/2013 20:53:00,ItsMoClemons,35.4931,-97.4591,http://instagram.com/p/ZlicS3KOmm/,http://distilleryimage6.ak.instagram.com/ae2ca5dcc25111e2bfae22000a9e0782_7.jpg
336935973709549,Craziness in Moore. http://t.co/COjnWgWbU4,5/21/2013 20:06:00,okcjohnson,35.4931,-97.4591,http://instagram.com/p/ZlilqevPay/,http://distilleryimage10.ak.instagram.com/dbead944c25111e2852322000ae911da_7.jpg
336935990499344,#Moore #Oklahoma #lostdogs http://t.co/C09xYu9QAy,5/21/2013 20:06:00,oklahan,35.4931,-97.4591,http://instagram.com/p/ZlimEDgQIS/,http://distilleryimage2.ak.instagram.com/dddf1d14c25111e2bbd422000a1f9ab2_7.jpg
3369357806918979,Tornado Relief supply drive #oklahomastrong http://t.co/Ml0ehecBvT,5/21/2013 20:05:00,RaineySewell,35.1912,-97.4413,http://instagram.com/p/ZliPhkosB5/,http://distilleryimage1.ak.instagram.com/6fd267f4c25111e2b78322000a1fac13_7.jpg
336879302207479,Some of Moore #oklahoma devastation. #tornados @ City of Moore http://t.co/X7pJ4MF35j,5/21/2013 16:20:00,AbeAlem,35.3305,-97.4901,http://instagram.com/p/ZlIs0BiP8K/,http://distilleryimage10.ak.instagram.com/41d4d888c23211e29a1922000a9d0dee_7.jpg
336936389469945,Storm clouds today near downtown #okc #oklahoma #storm #cloud http://t.co/rEQffRDcD7,5/21/2013 20:07:00,HtzDrewR,35.6532,-97.4815,http://instagram.com/p/Zliwx4va_Z/,http://distilleryimage5.ak.instagram.com/1232b04ec25211e2882c22000a9e06a8_7.jpg
336939167357489,Everyone should buy this darling shirt from @helloapparel all profits go towards #oklahoma #redcross http://t.co/woDWZpj9G4,5/21/2013 20:18:00,misscossey,35.6532,-97.4815,http://instagram.com/p/Zlj-HFPyCJ/,http://distilleryimage1.ak.instagram.com/8bcaac58c25311e28f8322000a9f18ae_7.jpg
336937907220803,Litter of 5 saved by their mom at Plaza Towers. She didn't make it but her babies did. #moore http://t.co/EtkR5je1mJ,5/21/2013 20:13:00,designcrush,35.3956,-97.5969,http://instagram.com/p/ZljaVVPm_v/,http://distilleryimage7.ak.instagram.com/dd1933c8c25211e2979522000a9f309d_7.jpg
336937526919065,Beauty in the carnage. #Oklahoma #tornado http://t.co/RPXtaowa7R,5/21/2013 20:12:00,exodus195,35.4931,-97.4591,http://instagram.com/p/ZljF1Ryvhn/,http://distilleryimage11.ak.instagram.com/78ff10cec25211e28b6522000a1f97ac_7.jpg
336881606943985,"I'm in Bethel Acres, Shawnee. People used to live here. #tornado #severeweather #oklahoma http://t.co/roe0rtI1iu",5/21/2013 16:30:00,storme,35.4931,-97.4591,http://instagram.com/p/ZlJyIqLagM/,http://distilleryimage0.ak.instagram.com/9451110cc23311e2a13a22000aaa05ca_7.jpg
336941928425877,I love Oklahoma. My glass is half full. Cheers to the recovery here. We got this. http://t.co/JkxHwsmMsW,5/21/2013 20:29:00,_txrey,35.4931,-97.4591,http://instagram.com/p/Zlk2opTSUM/,http://distilleryimage8.ak.instagram.com/9fc65b5cc25411e2996722000a9f18fe_7.jpg
336939337709125,Help the Moore Tornado victims: http://t.co/9ygpe0PcJd,5/21/2013 20:19:00,jaredtbowie,35.6532,-97.4815,http://instagram.com/p/ZlkEkqpKTx/,http://distilleryimage5.ak.instagram.com/ab576c5ac25311e2940422000aa80010_7.jpg
336886682508984,Rain rain go away! Haven't you done enough damage to Oklahoma! #EveryStormRunsOutOfRain#PrayForOklahoma http://t.co/HT1mLO7LWK,5/21/2013 16:50:00,HeatherD_2,35.6532,-97.4815,http://instagram.com/p/ZlL_dbFuUv/,http://distilleryimage7.ak.instagram.com/465d0d68c23611e28bf722000a1f92f7_7.jpg
3369413419824611,All cash sales and tips go to Oklahoma Red Cross @evokeeyewear today #evoke http://t.co/CTCylxZIlL,5/21/2013 20:27:00,emgem88,35.6532,-97.4815,http://instagram.com/p/ZllAZ1G1ou/,http://distilleryimage10.ak.instagram.com/cf7ccef8c25411e28b3722000a1f99d9_7.jpg
336942769195061,Yesterday's tornado missed my house by a block !!! ?????? http://t.co/aQuaCmwVL4,5/21/2013 20:33:00,PanaBlasian,35.3343,-97.4769,http://instagram.com/p/ZllqmDn_bS/,http://distilleryimage2.ak.instagram.com/9d7fdde0c25511e2969522000a9f14e8_7.jpg
336943156564205,This is a common scene along 6th Street in Moore http://t.co/7R3r6CkVHk,5/21/2013 20:34:00,mseidenkoco5,35.4931,-97.4591,http://instagram.com/p/ZllwEHDlVd/,http://distilleryimage5.ak.instagram.com/b834d1b8c25511e29c3622000ae904f9_7.jpg
336945455923605,Unbelievable!!! #may20 #tornado #devastation #moore http://t.co/U2g2mIpqw7,5/21/2013 20:43:00,vfairch,35.6532,-97.4815,http://instagram.com/p/Zlm1PCuuE3/,http://distilleryimage3.ak.instagram.com/09f3f226c25711e2a67a22000a9f3cad_7.jpg
336944595181113,Warren Theatre #warrentheatre #tornado #may20 #devestation http://t.co/N3TmXp8FIG,5/21/2013 20:40:00,vfairch,35.6532,-97.4815,http://instagram.com/p/ZlmddSOuEQ/,http://distilleryimage4.ak.instagram.com/95da446cc25611e2b84422000a1fa53a_7.jpg
336887932407382,"I don't know if I like this place..... @ Colony Pointe, Piedmont Oklahoma http://t.co/90frZXwml0",5/21/2013 16:55:00,Bome21,35.6069,-97.7362,http://instagram.com/p/ZlMfZOE8Re/,http://distilleryimage6.ak.instagram.com/e24f4948c23611e2bdce22000aaa0927_7.jpg
3368877198107071,"""Our deeply rooted faith sustains us."" My favorite tree. @ Oklahoma City National Memorial & Museum http://t.co/Bsf4P2TtGU",5/21/2013 16:54:00,risarambo,35.4931,-97.4591,http://instagram.com/p/ZlMgU5Hp8b/,http://distilleryimage3.ak.instagram.com/e6d9f6c0c23611e280ba22000a9f1893_7.jpg
336944885661831,Warren Theatre #warrentheatre #tornado #moore #mooreoklahoma #devastation http://t.co/TdcyeCTvfx,5/21/2013 20:41:00,vfairch,35.6532,-97.4815,http://instagram.com/p/ZlmlPFOuEa/,http://distilleryimage10.ak.instagram.com/bbd463e6c25611e2982122000a1f8c32_7.jpg
336887780212883,dognamedsue ! ! ! #warrior #moore @ my house http://t.co/OxCaJ0wx9H,5/21/2013 16:54:00,4starblog,35.3388,-97.4977,http://instagram.com/p/ZlMrickijl/,http://distilleryimage9.ak.instagram.com/1d9aaeb6c23711e2b8e422000ae90193_7.jpg
336945143271813,Poor doggie!! #tornado #lostdog #may20 #mooreoklahoma http://t.co/Aj0XU2BTBl,5/21/2013 20:42:00,vfairch,35.6532,-97.4815,http://instagram.com/p/Zlmt5EOuEr/,http://distilleryimage7.ak.instagram.com/e61723d2c25611e2988a22000ae9082c_7.jpg
336887077151076,Bye-bye Oklahoma hello Arkansas!!!!!! http://t.co/QunEELSgzY,5/21/2013 16:51:00,kati_prkr810,35.3591,-96.9298,http://instagram.com/p/ZlMVNpliww/,http://distilleryimage4.ak.instagram.com/b09873cac23611e2bf9022000a1fb723_7.jpg
336945468854644,#respect #okc #okcthunder #oklahoma #oklahomapride #pray #prayforoklahoma #rebuild #love #unite http://t.co/846fGdu037,5/21/2013 20:43:00,jaderolen,35.4931,-97.4591,http://instagram.com/p/Zlmw5KFrKJ/,http://distilleryimage9.ak.instagram.com/f4c045e4c25611e294d322000a1f8c09_7.jpg
336887188811821,All the things my school has donated for Moore.. ? #prayformoore #moore #oklahoma http://t.co/NdK6BAQM0w,5/21/2013 16:52:00,Courtnie_LeAnn,35.4931,-97.8765,http://instagram.com/p/ZlMXl6nrIT/,http://distilleryimage7.ak.instagram.com/bc36a5b2c23611e2a6b722000a1fc7c5_7.jpg
336949353124077,#prayforoklahoma #withduybyangyangbang #headware @ Oklahoma City http://t.co/EXU2ScWeJ7,5/21/2013 20:59:00,AvAhontiveros,35.4574,-97.5193,http://instagram.com/p/Zln5klHRow/,http://distilleryimage4.ak.instagram.com/57a08bd2c25811e2bd6322000a1fa42a_7.jpg
336890144814673,Give. #oklahomastrong #donate #volunteer #oklahomatornado #moore http://t.co/vqmj0DFVE1,5/21/2013 17:04:00,Rea324,35.4931,-97.4591,http://instagram.com/p/ZlNqA1Nbth/,http://distilleryimage9.ak.instagram.com/4ea86b64c23811e29d0322000a1f97e3_7.jpg
336892712244629,Now it's hailing I mean seriously oklahoma ugh http://t.co/YSf6UwyOQE,5/21/2013 17:14:00,riveraj15,35.4931,-97.4591,http://instagram.com/p/ZlO7QQkp8q/,http://distilleryimage10.ak.instagram.com/db564db4c23911e29c1122000a1fba2c_7.jpg
337437828755636,"Anderson Cooper post a picture of my car. Whoa. ""@andersoncooper: Moore, OK http://t.co/pSyd2TQSfb""",5/23/2013 5:20:00,denaclarkm,35.3343,-97.4769,http://instagram.com/p/ZlOFViEkGw/,http://distilleryimage8.ak.instagram.com/d4129bdac23811e2932222000a9f14f2_7.jpg
336950415478362,After the #storms. #oklahoma #ok #home http://t.co/12BGBTfEd0,5/21/2013 21:03:00,jackjarko,35.4931,-97.4591,http://instagram.com/p/ZlovwYqMCB/,http://distilleryimage5.ak.instagram.com/6032bfd0c25911e28b8322000a1f92ef_7.jpg
336892602072854,"very spooky sky over Highland West right now. ?? @ Moore, OK http://t.co/MZD9Cc35pT",5/21/2013 17:13:00,brittanyinokc,35.343,-97.5182,http://instagram.com/p/ZlOwa1SLIk/,http://distilleryimage0.ak.instagram.com/a66f09f6c23911e2be6a22000aa80096_7.jpg
336896527127678,Lunch on a rainy day in Oklahoma... @ Rudy's Country Store http://t.co/hSSruOIQQ9,5/21/2013 17:29:00,ZeroSummers,35.1813,-97.4508,http://instagram.com/p/ZlPjxIhtTW/,http://distilleryimage6.ak.instagram.com/a128a5c8c23a11e2ae9022000a1f9a21_7.jpg
336950662497697,Players/coaches trying to cheer up young victims of this tornado. I. LOVE. THIS. TEAM. #405strong http://t.co/mAPu2iyvS5,5/21/2013 21:04:00,ThunderObsessed,35.4931,-97.4591,http://instagram.com/p/ZlpK-RswaP/,http://distilleryimage7.ak.instagram.com/e5177ef2c25911e286a322000a9f13d4_7.jpg
3368935469027361,Pray for all the families and animals in Moore Oklahoma.  #pray #sendlove #donate #oklahoma #moore #home http://t.co/DAVq4metkb,5/21/2013 17:17:00,teelddesign,35.6532,-97.4815,http://instagram.com/p/ZlPK3sBZKq/,http://distilleryimage6.ak.instagram.com/27978f26c23a11e2a61722000a1f9d6d_7.jpg
33695088623867,My state IS my home. #Oklahoma #OKC #Moore #prayformoore #prayforoklahoma http://t.co/JXug8M71rO,5/21/2013 21:05:00,FilmmakerTaylor,35.3956,-97.5969,http://instagram.com/p/ZlpVlejECl/,http://distilleryimage5.ak.instagram.com/18e90868c25a11e28cc022000a1fb854_7.jpg
336893669976182,Oklahoma strong. http://t.co/kz6Sronz6S,5/21/2013 17:18:00,mondocardenas93,35.4931,-97.4591,http://instagram.com/p/ZlPWp8Sd2Y/,http://distilleryimage4.ak.instagram.com/61242b5ac23a11e2aeb522000a9f14e4_7.jpg
336896499122323,Keep Calm Oklahoma. God is already working on your behalf. @ Oklahoma City http://t.co/fspQZRGsfj,5/21/2013 17:29:00,AjaiBrown,35.4574,-97.5193,http://instagram.com/p/ZlQCEBsKFG/,http://distilleryimage6.ak.instagram.com/3514a228c23b11e2b52d22000a9f189b_7.jpg
336896325603975,Storm rolling through Edmond. #okwx #Storms #Oklahoma http://t.co/QJWTCvRtYP,5/21/2013 17:28:00,OKCYanni,35.3956,-97.5969,http://instagram.com/p/ZlQfPGsCEE/,http://distilleryimage4.ak.instagram.com/c3895972c23b11e2940422000aa80010_7.jpg
336952598542286,Keep Moore volunteers fueled with hot coffee. http://t.co/xIJKktilRc,5/21/2013 21:12:00,MariposaCoffee,35.1912,-97.4413,http://instagram.com/p/ZlqKcciJ5W/,http://distilleryimage10.ak.instagram.com/1b03650cc25b11e2bdc622000a1fb844_7.jpg
336953599605231,knuckles. Oklahoma love. http://t.co/g1jy08vUkw,5/21/2013 21:16:00,_txrey,35.4931,-97.4591,http://instagram.com/p/ZlqkjPzScS/,http://distilleryimage2.ak.instagram.com/9a7baf38c25b11e2bdcf22000a1fbe62_7.jpg
336953818598215,Preparing supplies for tornado victims in Moore. jbennett3157 brittanystover http://t.co/4m5jvY1f6W,5/21/2013 21:17:00,ChrisBennettAN,35.1912,-97.4413,http://instagram.com/p/ZlqnoIlvjh/,http://distilleryimage1.ak.instagram.com/a98235ecc25b11e28a3222000a9f17b2_7.jpg
33689723187562,How appropriate. #moore http://t.co/g2i1P1rNNE,5/21/2013 17:32:00,kaciekinney,35.3956,-97.5969,http://instagram.com/p/ZlQyKoPe7T/,http://distilleryimage7.ak.instagram.com/1ff71f6ec23c11e2bf6922000a9f1404_7.jpg
336956927638642,The entrance of the Tinker Federal Credit Union after the #Moore #tornado http://t.co/QNOY6Enr5E,5/21/2013 21:29:00,denaclarkm,35.3343,-97.4769,http://instagram.com/p/Zlr_dJnYx0/,http://distilleryimage4.ak.instagram.com/565b9b2cc25d11e2a46122000a9f09e2_7.jpg
336897646952333,To donate vc.tv my church will make sure all donations will go directly to tornado folks http://t.co/ZhncPMTSXK,5/21/2013 17:33:00,Tina_Jameson,35.3956,-97.5969,http://instagram.com/p/ZlRDtUDEoW/,http://distilleryimage6.ak.instagram.com/759f0008c23c11e2b19422000a1f9bc9_7.jpg
336958592970276,This was just down the street. From my house. #moore #oklahoma #tornado http://t.co/3in33TcoW6,5/21/2013 21:36:00,RioWare,35.3343,-97.4769,http://instagram.com/p/Zls18fAU_8/,http://distilleryimage0.ak.instagram.com/606af5c6c25e11e293dd22000a1fb194_7.jpg
336958842741088,Watching Larry Mayer watch himself on local TV here in Wellington talking about the devastation in Moore. http://t.co/Z6p1LKE65p,5/21/2013 21:37:00,MrsZGilliam,35.6532,-97.4815,http://instagram.com/p/Zls1NALhv8/,http://distilleryimage8.ak.instagram.com/5ccb1388c25e11e2af5a22000a9f18fb_7.jpg
336957806114664,That board was impaled in the ground. Sheer force of the #tornado #moore #oklahoma http://t.co/bHQzYS1y9a,5/21/2013 21:32:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZlsgQiAU_c/,http://distilleryimage8.ak.instagram.com/f685bd9ec25d11e2971f22000a1f8c25_7.jpg
336958108205207,At a lost for words while driving thru Moore today #mooreOK #prayforOK http://t.co/Q7AdmFuvBW,5/21/2013 21:34:00,Caitlinmiller09,35.1912,-97.4413,http://instagram.com/p/ZlsjDKirNp/,http://distilleryimage9.ak.instagram.com/04235ba0c25e11e288bf22000a9f13cb_7.jpg
336957115799306,The printer didn't make it! #Moore #oklahoma #tornado http://t.co/uOQ8FSNExe,5/21/2013 21:30:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZlsKZHgU-9/,http://distilleryimage5.ak.instagram.com/8bc2603ec25d11e2b7fc22000aa821d1_7.jpg
336957989502193,Another house destroyed. #moore #oklahoma #tornado http://t.co/76AwIyPEyd,5/21/2013 21:33:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZlslyWgU_m/,http://distilleryimage2.ak.instagram.com/1186910ec25e11e2ac3e22000ae91479_7.jpg
336957371609907,Projectile damage to roof! #moore #oklahoma #tornado http://t.co/DXUcuWaYjR,5/21/2013 21:31:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZlsS5HAU_J/,http://distilleryimage1.ak.instagram.com/b5437038c25d11e2b68a22000a1f9af0_7.jpg
336957547657457,The neighbors house wasn't as lucky. #moore #oklahoma #tornado http://t.co/pHSVQYRzpO,5/21/2013 21:31:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZlsYVXgU_R/,http://distilleryimage9.ak.instagram.com/cfd5bc12c25d11e2a5cd22000a1fb0b0_7.jpg
336964770794184,http://t.co/hNtOlsLLkM        Email me Listen@PirateLive.com http://t.co/x1DADPYFJe\#oklahoma #mooreoklahoma #moore,5/21/2013 22:00:00,piratelive,35.4931,-97.4591,http://instagram.com/p/Zlsz9BMfCX/,http://distilleryimage11.ak.instagram.com/56b07d44c25e11e2aa0022000aa821ef_7.jpg
336959875735244,This is the view from my bedroom. Glass everywhere. #moore #oklahoma #tornado http://t.co/UrYQnWJyyN,5/21/2013 21:41:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZltcHJAUw6/,http://distilleryimage10.ak.instagram.com/1ac80bb6c25f11e2b39e22000a9d0df1_7.jpg
3369021405073401,"Part of Moore, OK this morning.  Photos can't capture how bad it is. http://t.co/TScZAbL3nI",5/21/2013 17:51:00,br_wallace,35.1912,-97.4413,http://instagram.com/p/ZlTH_6mYEz/,http://distilleryimage11.ak.instagram.com/fb91d846c23e11e2a19522000a9f126b_7.jpg
336959644809428,Couldn't fit it but it is a pic of Moore before and after the tornado... :( http://t.co/iK2cBRuE98,5/21/2013 21:40:00,fliernate,35.3343,-97.4769,http://instagram.com/p/ZltROSTSxW/,http://distilleryimage6.ak.instagram.com/e59d2ab6c25e11e2930822000a1fab4e_7.jpg
33696066955341,"This tree made it. Damaged, but still alive in my front yard. #moore #oklahoma #tornado http://t.co/PfPJueld59",5/21/2013 21:44:00,RioWare,35.3343,-97.4769,http://instagram.com/p/ZltyBAAUxb/,http://distilleryimage11.ak.instagram.com/85bbf478c25f11e2b45022000a1fb3cd_7.jpg
336959860413448,"May 20th, 2013 @ Moore, Ok http://t.co/EYBVaIFZi4",5/21/2013 21:41:00,linzyydawn333,35.3235,-97.4961,http://instagram.com/p/ZltYqtFvnR/,http://distilleryimage5.ak.instagram.com/09f5cc60c25f11e2a1b122000a1f9702_7.jpg
336904108827086,Oklahoma Proud.... http://t.co/DAxEtwOvdC,5/21/2013 17:59:00,blessedbeth72,35.4931,-97.4591,http://instagram.com/p/ZlUFwcA017/,http://distilleryimage3.ak.instagram.com/291ed48ec24011e280a722000aaa08b2_7.jpg
336962566783918,PC Load Letter? #moore #oklahoma #tornado This printer really felt it. #Closeup http://t.co/JZ9VpSi4wc,5/21/2013 21:51:00,RioWare,35.3343,-97.4769,http://instagram.com/p/Zluo5HAUy9/,http://distilleryimage1.ak.instagram.com/91af6066c26011e2801622000aaa0aaf_7.jpg
33690470680483,That little plaque was found in the rubble #moore #tornado http://t.co/GKBDKQ6ewn,5/21/2013 18:01:00,janaelarson,35.3956,-97.5969,http://instagram.com/p/ZlUPr8wT2m/,http://distilleryimage2.ak.instagram.com/5997853ec24011e29df022000a1fb07c_7.jpg
336966003361738,All cash purchases and tips at @CafeEvoke today go to redcross for OK tornado relief! http://t.co/G9U3RUcm7K,5/21/2013 22:05:00,BriannaGaither,35.3956,-97.5969,http://instagram.com/p/Zlv-0Iuq0e/,http://distilleryimage2.ak.instagram.com/353ace72c26211e2a66b22000a9f09de_7.jpg
