tweetid,tweet,timestamp,author,lat,lon,url,imgurl
336840220207091000,Be gentle to us today Oklahoma skies. http://t.co/Acw40lwNlj,5/21/13 13:45,aubreygreene,35.6532,-97.4815,http://instagram.com/p/Zk269kMzQG/,http://distilleryimage10.ak.instagram.com/8deafcc2c21c11e2929322000a9e0719_7.jpg
336840388180574000,RT @aubreygreene: Be gentle to us today Oklahoma skies. http://t.co/Acw40lwNlj,5/21/13 13:46,BOWKpoint0,35.6532,-97.4815,http://instagram.com/p/Zk269kMzQG/,http://distilleryimage10.ak.instagram.com/8deafcc2c21c11e2929322000a9e0719_7.jpg
336838986528079000,Thankful ? & Continued Prayers for the Families of Moore! http://t.co/i0vODjRVRf,5/21/13 13:40,Janae70,35.3956,-97.5969,http://instagram.com/p/Zk2b6CkM8x/,http://distilleryimage5.ak.instagram.com/f6473dfec21b11e2a8af22000a9f133c_7.jpg
336839561973989000,Look how stoked this guy is to be eating a potato chip. #juryduty @ Oklahoma County Courthouse http://t.co/9BQ76f0HEM,5/21/13 13:43,TheGeneralGrant,35.4696,-97.5187,http://instagram.com/p/Zk2rCdLlvI/,http://distilleryimage4.ak.instagram.com/40295498c21c11e2ab5722000aa821d3_7.jpg
336862481387499000,RT @NMoralesNBC: KFOR's @chopper4john doing a great job showing me the view from above over #Moore. http://t.co/XgCASh9HBR,5/21/13 15:14,AdvertisingThew,35.5659,-97.287,http://instagram.com/p/Zk2wn1R3b2/,http://distilleryimage6.ak.instagram.com/5b6e2d1ec21c11e2820422000a1f97b5_7.jpg
336842530475876000,I needed this today! #Jeremiah2911 #PrayForOklahoma #PrayForMoore #Oklahoma Strong http://t.co/nrpdZSK7le,5/21/13 13:54,MissMary215,35.3591,-96.9298,http://instagram.com/p/Zk4Ah1nPW4/,http://distilleryimage8.ak.instagram.com/e198554ec21d11e2912b22000a1fa8d6_7.jpg
336843497829179000,The creek and golf course behind the dorms. The tornado brought a lot of rain http://t.co/OIZUB7mpfu,5/21/13 13:58,TnDmaxHD,35.4285,-97.3915,http://instagram.com/p/Zk4fbks4oP/,http://distilleryimage3.ak.instagram.com/787bdb02c21e11e2bf5922000a1f8cdc_7.jpg
336843110732668000,Absolute horror... Please help out by donating to the Red Cross. @ City of Moore http://t.co/JCAenrrtt1,5/21/13 13:57,john_the_knight,35.4931,-97.4591,http://instagram.com/p/Zk4QIjMB3p/,http://distilleryimage9.ak.instagram.com/2dc9d316c21e11e28e5d22000a1f979a_7.jpg
336846429362466000,Warren Theater. #aftermath #moore #okc #oklahoma #tornado #prayforoklahoma http://t.co/RrnN0lp7jE,5/21/13 14:10,tjkitchens,35.4931,-97.4591,http://instagram.com/p/Zk5pABKqI_/,http://distilleryimage7.ak.instagram.com/dfb69018c21f11e2a3aa22000a1f97a4_7.jpg
336847143551762000,#donate #redcross #prayforok #oklahoma http://t.co/LvG6TuAIqB,5/21/13 14:13,Aimee_Lynn_O,35.1912,-97.4413,http://instagram.com/p/Zk6GQVN1xS/,http://distilleryimage10.ak.instagram.com/6e8f65d0c22011e29cc222000a9f38cc_7.jpg
336847761221750000,"People's Church - 800 E Britton Rd, Oklahoma City, OK. Just right off Broadway Ext and Britton. http://t.co/RzeRR0eSaz",5/21/13 14:15,kandycerodgers,35.4931,-97.4591,http://instagram.com/p/Zk6W73GZre/,http://distilleryimage2.ak.instagram.com/c0001766c22011e2933022000aa8032d_7.jpg
336850740322639000,#oklahoma skies. http://t.co/kZQhDkODQ1,5/21/13 14:27,TheTomNix,35.4931,-97.4591,http://instagram.com/p/Zk71ShNvwC/,http://distilleryimage10.ak.instagram.com/8cb82130c22211e29c7e22000a9e5de5_7.jpg
336850166650916000,"So incredibly thankful today. I love my school. #prayforMoore @ Norman, OK http://t.co/Ax4uFyaB5a",5/21/13 14:25,ErinLHuillier,35.2048,-97.4464,http://instagram.com/p/Zk7IVfx1R2/,http://distilleryimage2.ak.instagram.com/b1389360c22111e282e122000a1f9aae_7.jpg
336850425665974000,"Driving past some of the damage from the May 20th #tornado in #Moore, OK. http://t.co/4aTlSfCuBH",5/21/13 14:26,oldergirlbeauty,35.4931,-97.4591,http://instagram.com/p/Zk7jWvFhFy/,http://distilleryimage2.ak.instagram.com/352669c2c22211e29e6f22000a9e2992_7.jpg
336850389875957000,"Driving past some of the damage from the May 20th #tornado in #Moore, OK. http://t.co/mTJJY2dQxT",5/21/13 14:26,oldergirlbeauty,35.4931,-97.4591,http://instagram.com/p/Zk7qQ9lhF2/,http://distilleryimage2.ak.instagram.com/56dfe3fec22211e2a9d822000a9e29af_7.jpg
336851226933227000,Day 1 of the storms.. the rotation was right above us in Norman. #tornado #prayforoklahoma http://t.co/Ahmty8AG3O,5/21/13 14:29,tnburns19,35.1912,-97.4413,http://instagram.com/p/Zk8DVfpDsX/,http://distilleryimage11.ak.instagram.com/d14db5dac22211e2b04622000a1f9be0_7.jpg
336852665713717000,Signage as you come into Moore. Pretty much sums up how Oklahomans respond. http://t.co/yaaq3QHFUb,5/21/13 14:35,akbenton,35.1912,-97.4413,http://instagram.com/p/Zk8mIHwkcd/,http://distilleryimage9.ak.instagram.com/7b2ecba2c22311e2938522000aaa21ef_7.jpg
336853963364249000,RT @LIMUthecompany: Be Moore. #prayforoklahoma http://t.co/sMvtooM8Y0,5/21/13 14:40,tesserrrr,35.4931,-97.4591,http://instagram.com/p/Zk8NHbIdEK/,http://distilleryimage6.ak.instagram.com/010e9ffac22311e2a5bc22000a9e2899_7.jpg
336852097544888000,Live with the governor of Oklahoma on radio. Donate to Mercury One @ First Baptist Moore http://t.co/bkjO0h22TF,5/21/13 14:32,quinncotter22,35.3642,-97.4906,http://instagram.com/p/Zk8TQQj3nc/,http://distilleryimage8.ak.instagram.com/1f080802c22311e2ad5822000aaa094d_7.jpg
336853704818950000,denim_stallion #oklahomacity #oklahoma #redcross http://t.co/DPCZ7lvJXh,5/21/13 14:39,kev_in_405,35.4813,-97.265,http://instagram.com/p/Zk9JnxsiYW/,http://distilleryimage10.ak.instagram.com/287f1b54c22411e2aaec22000a1faf7c_7.jpg
336719646373842000,Please #donate #donations for #oklahoma #tornadorelief #prayforoklahoma http://t.co/NkDtpgRk9L,5/21/13 5:46,KayseCain,35.3956,-97.5969,http://instagram.com/p/ZkAJojoey6/,http://distilleryimage2.ak.instagram.com/b20e764ec1d911e295bf22000a9f390a_7.jpg
336723544614522000,Oklahoma you can go to the American red cross and register there to volunteer! #letshelpmoore http://t.co/wWEPzIYVfp,5/21/13 6:02,lindseykay1313,35.5224,-97.7602,http://instagram.com/p/ZkBz-8gZkb/,http://distilleryimage7.ak.instagram.com/b95742bcc1db11e2b56022000a9f1354_7.jpg
336817526342303000,RT @oksoonerfan69: Had to post this! A picture someone took in Moore Ok http://t.co/ZaSrrr5niJ,5/21/13 12:15,soonerrn9,35.4416,-97.188,http://instagram.com/p/Zkd69_Nc8s/,http://distilleryimage0.ak.instagram.com/09738964c1fe11e2a97a22000a9f18aa_7.jpg
336728146177048000,"Symphony of Destruction.. May 20,2013  #Oklahoma #Tornadoalley http://t.co/S52CN52YCy",5/21/13 6:20,rhia13nnon,35.4641,-97.3709,http://instagram.com/p/ZkDux9vx2H/,http://distilleryimage11.ak.instagram.com/10ec7bdac1de11e2afd722000a1f98d6_7.jpg
336727490129186000,Great rep for Oklahoma http://t.co/fySBbBuWdj,5/21/13 6:17,ChanceHowardd,35.3956,-97.5969,http://instagram.com/p/ZkDyFQJbd0/,http://distilleryimage0.ak.instagram.com/210e8f3ac1de11e2a5bc22000a9e2899_7.jpg
336730867907039000,"RT @JohnKingCNN: Almost everyone you meet in Moore, OK has a story about big 1999 tornado.  #moore #tornado http://t.co/ZtPlgKWnkb",5/21/13 6:31,ErielleReshef,35.4931,-97.4591,http://instagram.com/p/ZkFAm-MLZK/,http://distilleryimage2.ak.instagram.com/a07c8be0c1df11e29d7a22000a1f9d9b_7.jpg
336731302915088000,Oklahoma will make it though. No doubt about it. http://t.co/W6khcsbyYN,5/21/13 6:32,MBaldwin94,35.5224,-97.7602,http://instagram.com/p/ZkFcM_JMrX/,http://distilleryimage7.ak.instagram.com/2738d878c1e011e2bbc022000a9f1945_7.jpg
336731578166300000,"@heart_to_heart MMU setting up at command center in Moore, OK. #Moore #OKC @ The Home Depot http://t.co/64IO5flheC",5/21/13 6:33,_TB,35.3178,-97.4973,http://instagram.com/p/ZkFjoBP1r3/,http://distilleryimage11.ak.instagram.com/4b77af5cc1e011e2bfa222000ae904e2_7.jpg
336731957415251000,Cars were thrown everywhere and houses are totally gone. #tornado #moore #oklahoma http://t.co/S0Olr026CU,5/21/13 6:35,ZackScott,35.4931,-97.4591,http://instagram.com/p/ZkFsRRJdAx/,http://distilleryimage9.ak.instagram.com/75ad83c8c1e011e2852322000a9e288c_7.jpg
336731258958794000,All homes and buildings on this main road were destroyed. #tornado #moore #oklahoma http://t.co/NPEqsmptNN,5/21/13 6:32,ZackScott,35.4931,-97.4591,http://instagram.com/p/ZkFV53pdAg/,http://distilleryimage4.ak.instagram.com/08789568c1e011e29a8222000a1f8ccf_7.jpg
336732539920203000,This house was one of the few standing #tornado #moore #oklahoma http://t.co/27ZW9NIYGn,5/21/13 6:37,ZackScott,35.4931,-97.4591,http://instagram.com/p/ZkGAu4JdA7/,http://distilleryimage11.ak.instagram.com/d997ea72c1e011e2b41b22000a1f9a15_7.jpg
336991973544169000,RT @IvankaTrump: Praying for Oklahoma. #Oklahoma http://t.co/Eht0Nq6DX8,5/21/13 23:48,JCsilvia4,35.3956,-97.5969,http://instagram.com/p/ZkgioQCkNn/,http://distilleryimage3.ak.instagram.com/3c1a36b2c20111e2ad1922000a1cbd31_7.jpg
336755691509391000,RT @Ahmed_Awami: #prayForOklahoma #Moore http://t.co/REsC1zYv13,5/21/13 8:09,MURTADHAOO7,35.6532,-97.4815,http://instagram.com/p/ZkH5J4GdeF/,http://distilleryimage5.ak.instagram.com/25974a1ac1e311e2800922000a9e5110_7.jpg
336736212264038000,Oklahoma Strong http://t.co/lxHK1PRiOc,5/21/13 6:52,MarkBrownlee90,35.1912,-97.4413,http://instagram.com/p/ZkHrPtlcxM/,http://distilleryimage0.ak.instagram.com/e1acddf6c1e211e28ab422000aa80430_7.jpg
336738389984428000,"Dropping off all the food we prepared at Red Cross in Moore. Don't just pray, do! ???? #iloveoklahoma http://t.co/W6Utr38qVX",5/21/13 7:01,Bwoodriing,35.6532,-97.4815,http://instagram.com/p/ZkIgoFKuGj/,http://distilleryimage3.ak.instagram.com/e652d472c1e311e294dc22000ae913c2_7.jpg
336800148334211000,#pray#Oklahoma#Moore#? http://t.co/dtuuir6DMy,5/21/13 11:06,MzDomo09,35.4931,-97.4591,http://instagram.com/p/Zkk1l5xPSw/,http://distilleryimage8.ak.instagram.com/7ab1fb26c20611e2a47922000ae90d5b_7.jpg
336745592183205000,#WellbeOK #Oklahoma #Ilovethisstate #home #tornado #may20 http://t.co/JBaQBHbl8Z,5/21/13 7:29,AstiLouise,35.4931,-97.4591,http://instagram.com/p/ZkL4FVrCiJ/,http://distilleryimage5.ak.instagram.com/025c1f12c1e811e29caa22000a1f96f6_7.jpg
336824560282386000,RT @lala: Prayers for Oklahoma http://t.co/ELrBKNUOT1,5/21/13 12:43,Knowledge309,35.4931,-97.4591,http://instagram.com/p/ZklMSFRjTT/,http://distilleryimage7.ak.instagram.com/e97c86cac20611e29d0322000a1f97e3_7.jpg
336893800934944000,RT @lala: Prayers for Oklahoma http://t.co/ELrBKNUOT1,5/21/13 17:18,TalethaLanett,35.6532,-97.4815,http://instagram.com/p/ZklMSFRjTT/,http://distilleryimage7.ak.instagram.com/e97c86cac20611e29d0322000a1f97e3_7.jpg
336804341778358000,Prayers for Moore! :-( http://t.co/OsqqHXmitv,5/21/13 11:23,Prowess_84,35.4931,-97.4591,http://instagram.com/p/Zkmp_GGYcw/,http://distilleryimage0.ak.instagram.com/b305f6b0c20811e2a0d822000a1f9a12_7.jpg
336811322081677000,Found in my backyard in #moore. Is this your photo? Please share. #pray4moore #okstorms #okstorm http://t.co/HQ9FU8wtHl,5/21/13 11:50,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/Zkp0F4Sp7X/,http://distilleryimage11.ak.instagram.com/8ddf9414c20c11e29c4222000a9e071d_7.jpg
336818749376167000,"RT @LisaRWhittle: For you, Oklahoma, and other hurting friends. ? http://t.co/5xAJYsdL2a",5/21/13 12:20,DebbieMaulsby,35.4931,-97.4591,http://instagram.com/p/ZkqacwqZRf/,http://distilleryimage11.ak.instagram.com/49291ad8c20d11e2b83922000ae91223_7.jpg
336812514107076000,Pray for Oklahoma... ?? ?? http://t.co/73ByfwLBQ8,5/21/13 11:55,ErikaRios2011,35.4931,-97.4591,http://instagram.com/p/ZkqS3PwbG9/,http://distilleryimage9.ak.instagram.com/241f052cc20d11e2a1fa22000a1f9261_7.jpg
336815683625181000,"Flag at half-staff in Moore. #oklahomastrong @ Moore, OK http://t.co/WBZztevyMS",5/21/13 12:08,alwaysmayamaya,35.2979,-97.4897,http://instagram.com/p/Zkr0anLpkT/,http://distilleryimage7.ak.instagram.com/0074468ac20f11e28f2322000a9e0753_7.jpg
336817505328828000,Even @kimkardashian knows about the tragedy that Oklahoma is going through.. Have hope #thenewshasspread http://t.co/mhEmbydrhw,5/21/13 12:15,Izabella_Blu,35.3956,-97.5969,http://instagram.com/p/ZksaDuu06j/,http://distilleryimage11.ak.instagram.com/b8411496c20f11e2a23322000aaa04c3_7.jpg
336816545500127000,Constant & immediate prayers are needed people! Spread the word!!! #pray #prayforoklahoma #oklahoma http://t.co/WO8smUohJS,5/21/13 12:11,Mr_Archer_2,35.4676,-97.5164,http://instagram.com/p/ZksMnjsye-/,http://distilleryimage2.ak.instagram.com/76a14204c20f11e2ae2422000ae904d4_7.jpg
336818790954311000,#wear #blue #for #Oklahoma <3 #silly #face (: http://t.co/8OmbLIg4N2,5/21/13 12:20,TonniDionn,35.4043,-97.0895,http://instagram.com/p/ZktPNWNnGu/,http://distilleryimage2.ak.instagram.com/bbc60d5ac21011e2ab5722000a1f9684_7.jpg
336822640771751000,Today is definitely wear your #Oklahoma Pride Day! #PrayForMoore #Oklahoma http://t.co/VcuJRqQNP3,5/21/13 12:35,OKCYanni,35.3956,-97.5969,http://instagram.com/p/Zku-hTsCAA/,http://distilleryimage0.ak.instagram.com/db4aeed2c21211e2bfc622000a9d0dda_7.jpg
336765302161432000,Try to help people who are in need #oklahoma #oklahomacity #ok #tornado #help http://t.co/rxww9VGdzR,5/21/13 8:47,Bosloh93,35.1912,-97.4413,http://instagram.com/p/ZkU6p9TXqx/,http://distilleryimage5.ak.instagram.com/0b6c0058c1f311e298e622000aa819f6_7.jpg
336825099208515000,"Day 2: Feeding w/ the Salvation Army in Moore, OK @ The Home Depot http://t.co/48klVylwFV",5/21/13 12:45,pupuleKK,35.3178,-97.4973,http://instagram.com/p/Zkv7U1n2xI/,http://distilleryimage0.ak.instagram.com/0430b880c21411e281c522000a9e035f_7.jpg
336824916110356000,#pray #oklahoma http://t.co/eXoUw9EIG1,5/21/13 12:44,makeupbysparkle,35.4641,-97.3709,http://instagram.com/p/Zkv98fnsi3/,http://distilleryimage3.ak.instagram.com/10fb50d4c21411e29b6422000aa80460_7.jpg
336824346804903000,Its killing me Im not driving this in Moore right now. http://t.co/8npoTlmf7C,5/21/13 12:42,Chief_Mitchell,35.4931,-97.4591,http://instagram.com/p/ZkvzNlmv1w/,http://distilleryimage8.ak.instagram.com/dc9398c4c21311e2995622000a1f9812_7.jpg
336826977099075000,Is this what it will take to bring Oklahoma together? http://t.co/nQd2G6Thiw,5/21/13 12:53,TRILL_TR3,35.4931,-97.4591,http://instagram.com/p/Zkw-6KkG8D/,http://distilleryimage11.ak.instagram.com/4e30ca5ac21511e2b80e22000ae91445_7.jpg
336828867723526000,The before picture according to Ry before the #moore tornado hit. #pray4moore #okstorms http://t.co/4doGuqHmtt,5/21/13 13:00,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/Zkx1odSpzE/,http://distilleryimage4.ak.instagram.com/59643d52c21611e2b01422000aaa05b1_7.jpg
336827459729244000,soooo..not sure what to do now. has anyone dealt with this before? #moore #stupidtornado http://t.co/S5DLhMTFHp,5/21/13 12:54,seaofchange,35.3343,-97.4769,http://instagram.com/p/ZkxDOMrLZ-/,http://distilleryimage10.ak.instagram.com/633fb5d2c21511e2855722000aa800e1_7.jpg
336829023495794000,Love my home.  #prayforoklahoma #moore http://t.co/YGw31uIF1A,5/21/13 13:01,recentlytheblog,35.3956,-97.5969,http://instagram.com/p/ZkxxfAI0Zp/,http://distilleryimage1.ak.instagram.com/45235c60c21611e2979522000a9f309d_7.jpg
336773075129466000,Just Thankful the North Side  of #Moore Wasn't Hit #prayforoklahoma http://t.co/St7nfhXeaH,5/21/13 9:18,monica479,35.4931,-97.4591,http://instagram.com/p/ZkYbgaMNk5/,http://distilleryimage9.ak.instagram.com/5553ffa0c1f711e2866d22000a9f137d_7.jpg
336830684419194000,I feel like even the #skies are mourning for #moore #oklahoma #storms http://t.co/ebvSuBaiHN,5/21/13 13:07,HastyWords,35.4931,-97.4591,http://instagram.com/p/Zkynrhr8au/,http://distilleryimage2.ak.instagram.com/4dc518b2c21711e2b8e422000ae90193_7.jpg
336773624939835000,#MOORE #OK http://t.co/sfcrXlKVmk,5/21/13 9:21,ChaunceyJulius,35.3956,-97.5969,http://instagram.com/p/ZkYp4nEOdu/,http://distilleryimage2.ak.instagram.com/9b86f784c1f711e2aaa822000a1fb0dd_7.jpg
336832568018210000,#prayforoklahoma #moore #mooreok #oklahoma #tornado http://t.co/3EfAbLcppU,5/21/13 13:15,Shelbyyboen,35.4931,-97.4591,http://instagram.com/p/Zkzf_AzYh1/,http://distilleryimage1.ak.instagram.com/60b0907cc21811e283b822000a9f124c_7.jpg
336971067048476000,"RT @btharp98: Survivor man ! @ Moore, Okla http://t.co/2cZ3NEUw8e",5/21/13 22:25,MrSalmon1984,35.4931,-97.4591,http://instagram.com/p/ZkzVocCamL/,http://distilleryimage11.ak.instagram.com/2e2456a2c21811e2aff022000a1f90b2_7.jpg
336832313004548000,#important #life #rubble #debris #oklahoma #pray #prayforoklahoma #moore #mooreok #hope #faith #tornado http://t.co/18QralLLfz,5/21/13 13:14,Shelbyyboen,35.4931,-97.4591,http://instagram.com/p/ZkzVWcTYhm/,http://distilleryimage6.ak.instagram.com/2cc49538c21811e29ecd22000aaa08de_7.jpg
336999703310917000,Still Keeping Calm. #Moore #PrayForOklahoma #Oklahoma #TheChive #KCCO http://t.co/GsNKgoF1A8,5/22/13 0:19,caseyhedrick,35.5224,-97.7602,http://instagram.com/p/Zl_a7ovJtQ/,http://distilleryimage4.ak.instagram.com/0e04cd9ac27511e29b7022000a1fbd93_7.jpg
336998605632176000,#pray4ok #oklahoma http://t.co/Ep5XwDlvr3,5/22/13 0:15,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl_BCtx4J3/,http://distilleryimage3.ak.instagram.com/8f9a6154c27411e2895222000aaa0568_7.jpg
336999997956579000,#okwx #oklahoma #moore #tornado http://t.co/v9E3F3kSW0,5/22/13 0:20,lazuni,35.4931,-97.4591,http://instagram.com/p/Zl_qY1i8DU/,http://distilleryimage4.ak.instagram.com/597da9ccc27511e286b922000a9f14cd_7.jpg
336999192344002000,God Bless Oklahoma #oklahoma  #oklahomasky #clouds http://t.co/0JWQJw6B2D,5/22/13 0:17,wickedragdoll66,35.4931,-97.4591,http://instagram.com/p/Zl_TQri_D9/,http://distilleryimage1.ak.instagram.com/e8907fa0c27411e2ae2122000ae90612_7.jpg
336998278187065000,"Found in the rubble in Moore, it's so true #oklahomastrong http://t.co/Mjccgy5WTj",5/22/13 0:13,Okcsfinest17,35.4931,-97.4591,http://instagram.com/p/Zl-7vxCtmy/,http://distilleryimage6.ak.instagram.com/75bf1a0ec27411e2bd6322000a1fa42a_7.jpg
336997182777487000,#pray4ok #oklahoma http://t.co/6ZXfM4U8GN,5/22/13 0:09,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-bo-R4JR/,http://distilleryimage1.ak.instagram.com/d8fa8e74c27311e2984522000a1f8ad9_7.jpg
336997298578022000,"Scary post-tornado sky... @ Moore, Ok http://t.co/LAr9dBNWJa",5/22/13 0:09,kdamp,35.3235,-97.4959,http://instagram.com/p/Zl-fXLB8gK/,http://distilleryimage10.ak.instagram.com/eb258eb4c27311e28ed122000a9f1311_7.jpg
336997657673351000,#pray4ok #oklahoma http://t.co/CNYgVRTTFO,5/22/13 0:11,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-k39x4Je/,http://distilleryimage6.ak.instagram.com/06107e46c27411e2af6f22000a1f9a09_7.jpg
336997877261955000,#pray4ok #oklahoma http://t.co/gy87zj0XeZ,5/22/13 0:12,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl-vm4x4Js/,http://distilleryimage0.ak.instagram.com/3a78f2bcc27411e2965422000a9f18cc_7.jpg
336976881666633000,RT @staceywaceyOKC: 100% of proceeds go to tornado relief! Thx @thevintagepearl!! #oklahoma #moore http://t.co/1W8HsDsL1n,5/21/13 22:48,Melisuh,35.6528,-97.4781,http://instagram.com/p/Zl0_56whOS/,http://distilleryimage6.ak.instagram.com/550dbdb2c26811e2a3af22000ae90d25_7.jpg
336975906147008000,Oh...gotta love my Uncle Jimmy...glad he is safe!! And still has a sense of humor! #tornado #oklahoma http://t.co/Eg7mRD0U0N,5/21/13 22:44,vccole410,35.4931,-97.4591,http://instagram.com/p/Zl0alyDDNb/,http://distilleryimage3.ak.instagram.com/9ed97d56c26711e28fe822000a9e17dc_7.jpg
336983569769586000,A dog who survived the tornado in the backyard waits at the driveway for his family. #prayforoklahoma http://t.co/PNEsOwARIY,5/21/13 23:15,tjkitchens,35.4931,-97.4591,http://instagram.com/p/Zl0LvpqqCa/,http://distilleryimage10.ak.instagram.com/565c7010c26711e29d8c22000a1fbd8b_7.jpg
336974999959265000,Offering free childcare when possible for tornado victims. Email me at cassieneahring@mail.com. Thanks! http://t.co/Z1q8l4VoeV,5/21/13 22:41,gingercass,35.4931,-97.4591,http://instagram.com/p/Zl0WYdRfMz/,http://distilleryimage3.ak.instagram.com/8a4dd332c26711e29bac22000a9f13d0_7.jpg
336976808681549000,Powerful. #Moore #Oklahoma #ThunderUp #RiseTogether http://t.co/qMS8HSx8io,5/21/13 22:48,OKCYanni,35.3956,-97.5969,http://instagram.com/p/Zl1FJAMCEc/,http://distilleryimage4.ak.instagram.com/6e9c7836c26811e29ef522000ae91450_7.jpg
336980603301928000,Nice try tornado. Cheers. Can't keep us down though. #PrayForOklahoma #OklahomaStrong http://t.co/sSd2iRQX4B,5/21/13 23:03,k_meese,35.1912,-97.4413,http://instagram.com/p/Zl1pqaBn5K/,http://distilleryimage10.ak.instagram.com/20f126f8c26911e2a61a22000a9e06f0_7.jpg
336980065101422000,100s show up to help out. That's just what WE do! OKlahoma baby! http://t.co/qApjM4KG4P,5/21/13 23:01,EOdunze,35.4931,-97.4591,http://instagram.com/p/Zl2Uf_yJW2/,http://distilleryimage2.ak.instagram.com/f21c13dcc26911e29e1922000a9f4dd0_7.jpg
336983117845897000,Llama hoof prints in the red earth. Baby sized and momma sized. #oklahoma #lazyw #animals http://t.co/qJ6TPd1qyq,5/21/13 23:13,thelazyw,35.4813,-97.265,http://instagram.com/p/Zl329DOZnz/,http://distilleryimage7.ak.instagram.com/d2d7ea9ec26b11e28ed122000a9f1311_7.jpg
336982886404222000,Debris near 134th and Sooner Road from the #Moore tornado. Unbelievable. http://t.co/5GQSQufBiG,5/21/13 23:12,EmmaDVelez,35.4931,-97.4591,http://instagram.com/p/Zl33aeNlH7/,http://distilleryimage11.ak.instagram.com/d516ad04c26b11e2bd8822000a9d0df8_7.jpg
336981998956589000,People bringing supplies and getting organized to help those in Moore. journeychurchtv http://t.co/m8MHs3QoQ3,5/21/13 23:09,Colin_You_Out,35.1912,-97.4413,http://instagram.com/p/Zl3dXtOBvd/,http://distilleryimage5.ak.instagram.com/55eca54cc26b11e2b23022000a1f9ad5_7.jpg
336982267228463000,So much water loaded up as we drove it into Moore. journeychurchtv we can use more food and Gatorade! http://t.co/GPoGj1XD8z,5/21/13 23:10,Colin_You_Out,35.1912,-97.4413,http://instagram.com/p/Zl3lTvuBvv/,http://distilleryimage7.ak.instagram.com/7cb02b90c26b11e2890322000a9e48f1_7.jpg
336985218126839000,For all them cloudy days lately this is for Oklahoma! ?? http://t.co/lwHiwMXIMH,5/21/13 23:21,JermTheBeast88,35.4893,-97.5095,http://instagram.com/p/Zl44NUCPAw/,http://distilleryimage8.ak.instagram.com/117889b0c26d11e2978222000aa80103_7.jpg
336985172329250000,"You can help. #AmericanRedCross text ""RedCross"" to 90999. #Oklahoma #PrayForOklahoma http://t.co/7rJVsVRTvB",5/21/13 23:21,caseyhedrick,35.5224,-97.7602,http://instagram.com/p/Zl4asBPJkZ/,http://distilleryimage1.ak.instagram.com/8153ade2c26c11e294d322000a1f8c09_7.jpg
337534607182405000,"RT @katiehayesluke: A truck pulling a trailer full of bottled water drives to Moore, OK on I35. #OKCbound http://t.co/K3N5nlyqnq",5/23/13 11:44,audreydodgen,35.4931,-97.4591,http://instagram.com/p/Zl4I4iP31Y/,http://distilleryimage0.ak.instagram.com/2a620f24c26c11e2b2a722000aaa0952_7.jpg
337030180612739000,RT @critical_sass: Help #rollerderby help #oklahoma! Find out how to donate at http://t.co/3SQH6gP65D http://t.co/3525sGBjEX,5/22/13 2:20,Rachboxxx,35.3956,-97.5969,http://instagram.com/p/Zl4k6Nuxsy/,http://distilleryimage6.ak.instagram.com/b33d4dccc26c11e2ab2122000a9f4dc5_7.jpg
336986451092836000,Bags packed. Headed to Moore. @ Will Rogers Air National Guard Base http://t.co/EAtWpXUwhJ,5/21/13 23:26,BrookelynnRae,35.4082,-97.6088,http://instagram.com/p/Zl5XkCB1Th/,http://distilleryimage1.ak.instagram.com/aa8dcdeac26d11e2873722000a1fcfc8_7.jpg
336987918893715000,If you would like to help in #Moore tomorrow this is how you can! #prayformoore http://t.co/eZ2zZxxx8u,5/21/13 23:32,MTTruelove,35.3343,-97.4769,http://instagram.com/p/Zl6FMnPBuk/,http://distilleryimage4.ak.instagram.com/89646ea2c26e11e2a68422000a1fb163_7.jpg
336992025507414000,Besties *mwah* love you dude. #bffs #acting #actors #filming #onset @ Oklahoma State Fair Park http://t.co/g4ZaUUJmXS,5/21/13 23:48,torilaneross,35.4737,-97.5726,http://instagram.com/p/Zl76NQM1At/,http://distilleryimage9.ak.instagram.com/c4ba68f6c27011e2872f22000a9e064b_7.jpg
336990707808096000,#weareone #oklahoma #strong http://t.co/ikbnAUe4su,5/21/13 23:43,Trixies405,35.4931,-97.4591,http://instagram.com/p/Zl7c35SMDk/,http://distilleryimage0.ak.instagram.com/35804368c27011e2b78b22000a1f8cd1_7.jpg
336991078551015000,Houses at the edge of the housing edition. #pray4ok #oklahoma http://t.co/6In0KdZ6je,5/21/13 23:45,mmshot,35.3343,-97.4769,http://instagram.com/p/Zl7mHBR4E6/,http://distilleryimage2.ak.instagram.com/629574ccc27011e2be4122000a1f9d51_7.jpg
336991186571100000,"Margarita, Oklahoma style. #oklahomalife @ 3 Tequilas Mexican Grill And Cantina http://t.co/Ptghk65Ym7",5/21/13 23:45,BrittanyRaeann,35.6515,-97.4823,http://instagram.com/p/Zl7rg2yEYr/,http://distilleryimage11.ak.instagram.com/7cfc05b0c27011e2855922000a9e0723_7.jpg
